asset_id,event_idx_clean,true_state,reader_state,timestamp,rssi,phase,is_duplicate,is_false_read,is_delayed,sensor_corrupted,event_idx_obs,diag_class,operational_anomaly,sensing_anomaly,op_type,delta_t,phase_sin,phase_cos
23,4,4,4,3.891118769488078,-58.916936801984576,3.3531067413079536,0,0,0,0,4,0,0,0,none,0.7022477593469842,-0.20994048493316167,-0.9777141672217033
23,5,5,5,4.429078020182809,-64.98332007031712,4.377673652947905,0,0,0,0,5,0,0,0,none,0.5379592506947306,-0.9445038629268909,-0.32850030885248926
23,6,6,6,5.387135746857219,-64.33395249722383,4.486066566931928,0,0,0,0,6,0,0,0,none,0.9580577266744106,-0.9744982159514578,-0.2243952475152402
23,7,7,7,6.354265573127649,-75.6978382223215,5.5887214282725495,0,0,0,0,7,0,0,0,none,0.9671298262704298,-0.6399735777291586,0.7683969155381486
24,0,0,0,1.0023216255970302,-41.078730177569966,0.09137528697330963,0,0,0,0,0,2,1,0,excess_dwell,0.0,0.09124818458719833,0.9958281823736164
24,1,1,1,2.1535777486033747,-49.40132325384049,0.8174653141126516,0,0,0,0,1,2,1,0,excess_dwell,1.1512561230063445,0.7294142664419404,0.6840722388103219
24,3,3,3,4.199532860932859,-56.381588533310705,2.5962423332045415,0,0,0,0,2,2,1,0,excess_dwell,2.045955112329484,0.5187176272090681,-0.854945625886579
24,3,3,3,4.314491666079108,-56.381588533310705,2.5962423332045415,1,0,0,1,3,2,1,0,excess_dwell,0.1149588051462489,0.5187176272090681,-0.854945625886579
24,4,3,3,5.067285350830778,-57.03913266679728,2.5543086657676324,0,0,0,0,4,2,1,0,excess_dwell,0.7527936847516701,0.554102128624892,-0.8324486957484909
24,5,3,3,5.964934136166461,-59.437875764950206,2.5184226620637857,0,0,0,0,5,2,1,0,excess_dwell,0.8976487853356829,0.5836122246630845,-0.8120324939457814
24,6,3,3,7.0798431239099955,-56.02489327286826,3.009809917619044,0,0,0,0,6,2,1,0,excess_dwell,1.1149089877435348,0.13140162874035174,-0.9913292147235361
24,7,4,4,8.116513531264998,-58.208305814611926,2.895213745889283,0,0,0,0,7,2,1,0,excess_dwell,1.0366704073550022,0.24389382359598819,-0.969801939991733
24,8,5,5,9.088177363947803,-63.08948461966382,4.178765896193948,0,0,0,0,8,2,1,0,excess_dwell,0.9716638326828058,-0.8609698217500404,-0.5086560390241166
24,9,6,6,9.91106190832598,-69.14707180680044,5.310575977730905,0,0,0,0,9,2,1,0,excess_dwell,0.8228845443781765,-0.826357956221681,0.5631452105710626
24,10,7,7,10.993209570767592,-72.51549214952058,5.749608549605069,0,0,0,0,10,2,1,0,excess_dwell,1.0821476624416118,-0.50861615265979,0.8609933851392548
25,1,1,1,2.0867813547061553,-46.53507480261681,0.7856143159193868,0,0,0,0,0,2,1,0,reverse,0.0,0.7072596075807001,0.7069539217550138
25,2,2,2,3.599139663189372,-50.84231766704901,1.6352351169928034,0,0,0,0,1,2,1,0,reverse,1.5123583084832166,0.997924539479248,-0.06439420397156025
25,3,3,3,4.805905408596067,-54.88950503656464,2.3185586886523324,0,0,0,0,2,2,1,0,reverse,1.2067657454066953,0.7332122966985968,-0.6799997999778888
25,5,4,4,6.702791244494497,-65.85274285356681,3.1633325952146687,0,0,0,0,3,2,1,0,reverse,1.8968858358984297,-0.021738229191800375,-0.9997636967761956
25,6,5,4,7.556317607133854,-61.57549910599136,4.411667871027181,0,1,0,1,4,2,1,0,reverse,0.8535263626393572,-0.9551231383708603,-0.29620903184845426
25,7,6,6,9.170428552909721,-66.26088678557079,4.822913374285223,0,0,0,0,5,2,1,0,reverse,1.6141109457758667,-0.9938983942244902,0.11029951023454236
25,8,7,7,10.190341579540526,-72.07006380421916,5.632994708465938,0,0,0,0,6,2,1,0,reverse,1.019913026630805,-0.605338127290514,0.7959684363392895
26,0,0,0,1.011176179479445,-41.68603044661986,0.3598649660250308,0,0,0,0,0,2,1,0,reverse,0.0,0.3521478521954969,0.9359443841351357
26,1,1,1,1.5865855840689254,-49.755343365627105,0.7992915223462252,0,0,0,0,1,2,1,0,reverse,0.5754094045894804,0.7168623097709477,0.6972147652121704
26,3,3,3,3.933796586429667,-55.97701736514845,2.627907344564296,0,0,0,0,2,2,1,0,reverse,2.3472110023607415,0.49139025772692746,-0.8709395011199479
26,3,3,3,4.0252384081438874,-55.97701736514845,2.627907344564296,1,0,0,1,3,2,1,0,reverse,0.09144182171422033,0.49139025772692746,-0.8709395011199479
26,5,5,5,5.685826849642702,-63.32477168030369,3.981021809669646,0,0,0,0,4,2,1,0,reverse,1.6605884414988141,-0.7442619815697611,-0.6678877920652934
26,5,5,5,5.808212164672412,-63.32477168030369,3.981021809669646,1,0,0,1,5,2,1,0,reverse,0.12238531502971028,-0.7442619815697611,-0.6678877920652934
26,6,4,4,6.958282120509878,-57.19095878646757,3.2851425428339707,0,0,0,0,6,2,1,0,reverse,1.1500699558374663,-0.14305738513551225,-0.989714395448601
26,7,6,6,7.896843255718306,-68.37153002195625,4.857963826802442,0,0,0,0,7,2,1,0,reverse,0.9385611352084275,-0.9894226814310387,0.14506121973088906
26,8,7,7,8.628201599792675,-67.06309735976637,6.052852140529868,0,0,0,0,8,2,1,0,reverse,0.7313583440743692,-0.2283019040471999,0.9735903864605603
27,1,1,1,1.6274376628860814,-50.74919709887001,1.0849695618033588,0,0,0,0,0,2,1,0,unauthorized_jump,0.0,0.8842892020465896,0.46693961830605674
27,2,2,2,2.9596800783081276,-50.080056663703445,1.8298093437913692,0,0,0,0,1,2,1,0,unauthorized_jump,1.3322424154220462,0.9666432415312435,-0.2561266163481845
27,3,5,5,3.506472271272854,-61.13161487700222,4.074932303283461,0,0,0,0,2,2,1,0,unauthorized_jump,0.5467921929647264,-0.803612022914551,-0.5951535235778943
27,4,6,6,4.154199616018466,-64.4387892055685,4.918369705908931,0,0,0,0,3,2,1,0,unauthorized_jump,0.6477273447456118,-0.9788608702004623,0.2045272519504275
27,5,7,7,4.894124897819698,-70.72350288123334,5.526255359016681,0,0,0,0,4,2,1,0,unauthorized_jump,0.7399252818012325,-0.6866929178648637,0.7269476161005272
28,0,0,0,0.9907207929687828,-43.83916847405744,0.15331464875922038,0,0,0,0,0,0,0,0,none,0.0,0.15271473436888638,0.9882703121649665
28,1,1,1,1.7896736995394478,-48.63647852138469,1.186678359986315,0,0,0,0,1,0,0,0,none,0.798952906570665,0.9271293277377036,0.37474152378490655
28,1,1,1,1.8856877544543738,-48.63647852138469,1.186678359986315,1,0,0,1,2,0,0,0,none,0.09601405491492598,0.9271293277377036,0.37474152378490655
28,3,3,5,3.1023592799447073,-55.53168572398899,2.4890433192819845,0,1,0,1,3,0,0,0,none,1.2166715254903335,0.6072139206932097,-0.7945383908385928
28,2,2,2,3.3073948891107796,-50.82715254752838,1.4502836447378586,0,0,1,1,4,0,0,0,none,0.20503560916607233,0.992747131079526,0.12022118670754534
28,4,4,3,3.8858935329776783,-60.54250263524742,3.46770057292671,0,1,0,1,5,0,0,0,none,0.5784986438668986,-0.32035851023325185,-0.9472963764953033
28,5,5,5,4.957012518104498,-64.22494238149933,4.180945114495236,0,0,0,0,6,0,0,0,none,1.0711189851268195,-0.8620762490532251,-0.5067785915153893
28,7,7,7,6.733235188735714,-71.20134157723992,5.748449663555056,0,0,0,0,7,0,0,0,none,1.776222670631216,-0.509613604119639,0.8604033789428025
28,7,7,7,6.806586299149128,-71.20134157723992,5.748449663555056,1,0,0,1,8,0,0,0,none,0.07335111041341413,-0.509613604119639,0.8604033789428025
29,0,0,0,2.776422345209566,-42.57487315451849,0.36789146931533756,0,0,1,1,0,2,1,0,unauthorized_jump,0.0,0.3596487887522326,0.9330877497583236
29,1,1,1,3.205685449375438,-48.61066119465085,1.0864943513664713,0,0,0,0,1,2,1,0,unauthorized_jump,0.4292631041658721,0.8850001584487189,0.4655907210692051
29,2,4,4,4.036886119913861,-62.00887983192153,3.2520050607139397,0,0,0,0,2,2,1,0,unauthorized_jump,0.831200670538423,-0.11018820606591467,-0.9939107400787938
29,3,5,5,5.041005018524764,-62.30138954911638,3.9685189569276176,0,0,0,0,3,2,1,0,unauthorized_jump,1.004118898610903,-0.7358535251635551,-0.6771407457127131
29,4,6,6,6.021651097757806,-67.58998969387557,4.757825967778579,0,0,0,0,4,2,1,0,unauthorized_jump,0.9806460792330416,-0.9989679176694837,0.045421354747472775
29,5,7,7,7.193101857251521,-70.29598846006257,5.81554809540154,0,0,0,0,5,2,1,0,unauthorized_jump,1.1714507594937151,-0.4507784361097668,0.8926358728722664
30,0,0,0,1.1602022027544445,-41.536635232239256,0.550133348880413,0,0,0,0,0,1,0,1,none,0.0,0.5228009074736713,0.8524548147231652
30,1,1,4,1.8345994417165707,-57.304183582435144,1.6321864760347948,0,1,0,1,1,1,0,1,none,0.6743972389621262,0.9981162165254667,-0.06135159581370096
30,3,4,6,3.8657088494660523,-63.859172245512156,3.8799999142239696,0,1,0,1,2,1,0,1,none,2.0311094077494816,-0.6731108689086226,-0.7395415864960395
30,5,6,6,6.031863275365873,-65.69898538551767,5.22220512658035,0,0,0,0,3,1,0,1,none,2.1661544258998204,-0.8728342461389256,0.48801678123512676
30,6,7,7,7.005536022501133,-68.60527727541049,5.921710714031172,0,0,0,0,4,1,0,1,none,0.97367274713526,-0.3536539168218941,0.9353763451769201
31,1,1,1,3.203631188214719,-50.23498101710154,1.4937358320846164,0,0,0,0,0,1,0,1,none,0.0,0.9970323091051324,0.07698424904152609
31,1,1,1,3.3535983353827272,-50.23498101710154,1.4937358320846164,1,0,0,1,1,1,0,1,none,0.14996714716800819,0.9970323091051324,0.07698424904152609
31,0,0,0,4.21325885542542,-42.84131615073258,0.5763800847064027,0,0,1,1,2,1,0,1,none,0.8596605200426928,0.5449924288753213,0.8384409654045882
31,3,3,3,5.5159949540576365,-51.44110124160946,2.9168445323990246,0,0,1,1,3,1,0,1,none,1.3027360986322165,0.2228608250781462,-0.9748502719112756
31,4,5,5,6.1029113064842555,-66.42355469115016,3.7399409046825296,0,0,0,0,4,1,0,1,none,0.586916352426619,-0.5632784565652255,-0.8262671362032363
31,5,6,6,8.734991820119728,-62.60515728318806,5.198916106896378,0,0,1,1,5,1,0,1,none,2.632080513635472,-0.883961958657744,0.46755882586682607
32,0,0,0,1.0048654944262572,-41.89010660898082,0.07422192544941913,0,0,0,0,0,2,1,0,excess_dwell,0.0,0.07415379742831096,0.9972468171555932
32,2,2,2,3.5314136424195293,-50.12236853445725,2.2178284893115,0,0,0,0,1,2,1,0,excess_dwell,2.526548147993272,0.797876384837667,-0.6028210966102424
32,3,3,3,4.581048132731925,-52.756380807323985,2.4264919349269,0,0,0,0,2,2,1,0,excess_dwell,1.0496344903123958,0.6556934653532531,-0.7550272044721582
32,4,4,4,5.584996088663653,-60.12043935541102,3.5490735390464274,0,0,0,0,3,2,1,0,excess_dwell,1.0039479559317277,-0.3962977332507905,-0.9181220543153755
32,5,4,4,6.705712738251133,-60.87101288805159,3.1153310818431015,0,0,1,1,4,2,1,0,excess_dwell,1.1207166495874805,0.026258553213759625,-0.9996551847427793
32,6,4,4,7.629308482781157,-56.374139288169026,2.9406812037530172,0,0,0,0,5,2,1,0,excess_dwell,0.923595744530024,0.19956252967242916,-0.9798850936465667
32,7,4,4,8.509404968276106,-55.99373549066322,3.540891124730848,0,0,0,0,6,2,1,0,excess_dwell,0.8800964854949491,-0.3887720956688075,-0.9213339555390779
32,8,5,5,9.394928611837358,-61.44415112721333,4.399024235884454,0,0,0,0,7,2,1,0,excess_dwell,0.8855236435612515,-0.9513017365334925,-0.30826126267885434
32,9,6,6,10.83065685984715,-64.8950444372185,4.698691917733873,0,0,0,0,8,2,1,0,excess_dwell,1.4357282480097915,-0.9999061967039162,-0.013696634371597374
32,10,7,7,11.834555940172532,-75.18394321016085,6.081668163057494,0,0,0,0,9,2,1,0,excess_dwell,1.0038990803253824,-0.20015600383131846,0.9797640400271268
33,0,0,0,1.0806345653090725,-40.887889831962916,0.42779405559794775,0,0,0,0,0,0,0,0,none,0.0,0.41486466186227966,0.909883131142619
33,1,1,1,2.296306221300125,-43.09245150303308,1.0615034101281031,0,0,0,0,1,0,0,0,none,1.2156716559910523,0.8730894714402618,0.4875600218026128
33,2,2,2,2.938737768638183,-46.98031967897606,2.117992623446799,0,0,0,0,2,0,0,0,none,0.6424315473380582,0.8539866293334071,-0.5202949518492045
33,3,3,3,4.3391354099909085,-51.60890476284888,2.730843709572694,0,0,0,0,3,0,0,0,none,1.4003976413527255,0.39929608828001834,-0.9168220295587775
33,4,4,4,5.635764477645388,-56.65434830577776,3.244379655248972,0,0,0,0,4,0,0,0,none,1.2966290676544796,-0.10260610359472094,-0.9947220654560295
33,4,4,4,5.7504944119165735,-56.65434830577776,3.244379655248972,1,0,0,1,5,0,0,0,none,0.11472993427118539,-0.10260610359472094,-0.9947220654560295
33,7,7,7,8.391700030161461,-68.73814871589809,6.03973275745551,0,0,0,0,6,0,0,0,none,2.6412056182448875,-0.2410547957035893,0.9705115071282261
33,6,6,6,8.871918714506188,-70.95214040221133,4.559652721006311,0,0,1,1,7,0,0,0,none,0.48021868434472736,-0.9883584754355568,-0.1521431038026433
34,0,0,0,0.5421547758278599,-40.13982408686152,0.16538396093978525,0,0,0,0,0,2,1,0,reverse,0.0,0.1646310649923828,0.9863552161566713
34,1,1,1,1.9451285091621533,-49.61649246580575,1.2883887189199883,0,0,0,0,1,2,1,0,reverse,1.4029737333342935,0.9603872975038655,0.2786686900123902
34,2,2,2,2.701330612462041,-52.02846864907756,1.826861754942175,0,0,0,0,2,2,1,0,reverse,0.7562021032998878,0.9673939971658198,-0.25327624098509116
34,3,3,3,4.733153389255651,-52.67411073932024,2.5711343329153924,0,0,0,0,3,2,1,0,reverse,2.0318227767936103,0.5400178526662051,-0.8416535622224746
34,4,4,4,5.630259949649124,-59.2992238293452,3.3921440150225575,0,0,0,0,4,2,1,0,reverse,0.8971065603934729,-0.24793814256318294,-0.968775865441702
34,5,5,5,6.365039207754375,-67.92395430928501,3.9099460486991453,0,0,0,0,5,2,1,0,reverse,0.7347792581052506,-0.6949521802237154,-0.7190559555433114
34,6,4,4,7.927114706563548,-57.956965954433535,2.7788392083211777,0,0,0,0,6,2,1,0,reverse,1.5620754988091727,0.3548498353241872,-0.9349233093523753
34,8,7,7,10.054835921259997,-69.43923081440774,6.192466498532842,0,0,0,0,7,2,1,0,reverse,2.1277212146964493,-0.09059442535311231,0.995887870241896
35,0,0,0,0.751917740189749,-46.503488787973524,6.168788239234287,0,0,0,0,0,0,0,0,none,0.0,-0.1141477180147551,0.9934637882036889
35,1,1,1,1.5166394814823314,-49.02570361292557,0.918491975557817,0,0,0,0,1,0,0,0,none,0.7647217412925824,0.7946871241251977,0.6070192540188676
35,2,2,2,2.838117752003032,-51.85373047606917,1.749055745935085,0,0,0,0,2,0,0,0,none,1.3214782705207004,0.9841538177428817,-0.17731684359392033
35,3,3,0,4.011544999901658,-60.90781055181339,2.7044267389665984,0,1,0,1,3,0,0,0,none,1.1734272478986263,0.4233736144599277,-0.9059551769150263
35,4,4,4,5.269410286509378,-56.62879271077161,3.3447152274725624,0,0,0,0,4,0,0,0,none,1.2578652866077196,-0.2017286875624756,-0.9794414411358757
35,5,5,5,6.149032378674795,-62.665231168258074,4.390856655075294,0,0,0,0,5,0,0,0,none,0.879622092165417,-0.9487522855566902,-0.3160207281982567
35,6,6,6,7.009891506155767,-62.590846197732674,4.985601081508307,0,0,0,0,6,0,0,0,none,0.860859127480972,-0.9629091575977407,0.26982578493244397
36,0,0,0,1.145277496871935,-42.13723331311434,0.5302400505446367,0,0,0,0,0,0,0,0,none,0.0,0.505740443944558,0.8626856921027272
36,1,1,1,2.6765148357154356,-43.312817901284866,0.9523733280554718,0,0,0,0,1,0,0,0,none,1.5312373388435006,0.8147937374329701,0.5797509512195836
36,2,2,2,3.594113122285268,-50.15356845894248,1.9002727145613307,0,0,0,0,2,0,0,0,none,0.9175982865698322,0.9462118867263997,-0.3235476246515605
36,2,2,2,3.624295123134258,-50.15356845894248,1.9002727145613307,1,0,0,1,3,0,0,0,none,0.030182000848990143,0.9462118867263997,-0.3235476246515605
36,3,3,3,4.656520356861153,-58.389702496394065,2.707003917069012,0,0,0,0,4,0,0,0,none,1.0322252337268947,0.42103740321018446,-0.9070432763093637
36,4,4,4,5.505071957454756,-58.15928027419033,3.439329813083965,0,0,0,0,5,0,0,0,none,0.8485516005936038,-0.293357677804447,-0.9560027577748833
36,5,5,5,6.673275600111497,-64.2426534866732,4.169642336989217,0,0,0,0,6,0,0,0,none,1.1682036426567404,-0.8562932996169972,-0.516489869243372
36,6,6,6,8.320418583642372,-67.42472044309838,4.899360324919438,0,0,0,0,7,0,0,0,none,1.647142983530875,-0.9825717189290917,0.18588388085234814
36,7,7,7,10.019442106848464,-67.63407478658283,5.777323622718143,0,0,0,0,8,0,0,0,none,1.6990235232060922,-0.48456138486277445,0.8747572602155813
37,0,0,0,1.4685211235641533,-41.9675728854847,0.7990217358009686,0,0,0,0,0,1,0,1,none,0.0,0.7166741845220883,0.6974081396424906
37,2,2,2,3.7655048198845407,-58.82888336901087,2.263729901870243,0,0,0,0,1,1,0,1,none,2.296983696320387,0.7693753694468529,-0.6387969480895463
37,3,3,3,4.856004043964877,-54.27079506782908,2.9126329928690344,0,0,0,0,2,1,0,1,none,1.090499224080336,0.22696445695161752,-0.9739030420327567
37,4,5,5,6.68620271249159,-55.271958745877455,4.320195283544604,0,0,0,0,3,1,0,1,none,1.8301986685267133,-0.9240728169296086,-0.3822164687867046
37,5,6,6,7.323644686574122,-72.6209536337161,5.04634288528757,0,0,0,0,4,1,0,1,none,0.6374419740825319,-0.9447537166454912,0.3277810471710205
37,6,7,7,9.542218008693656,-68.21273234014524,0.032847898463598924,0,0,1,1,5,1,0,1,none,2.218573322119534,0.0328419917204197,0.99946055629016
38,1,1,1,1.7194346889419525,-41.190047362481586,1.5690146347778031,0,0,0,0,0,1,0,1,none,0.0,0.999998412787198,0.001781691074451941
38,3,3,3,3.392177061594289,-57.021130431615354,1.9467824649025018,0,0,0,0,1,1,0,1,none,1.6727423726523365,0.9301459742275782,-0.3671899598684984
38,3,3,3,3.4337186890238156,-57.021130431615354,1.9467824649025018,1,0,0,1,2,1,0,1,none,0.041541627429526606,0.9301459742275782,-0.3671899598684984
38,4,4,4,4.386396054347964,-66.12625933287822,3.0014972672689373,0,0,0,0,3,1,0,1,none,0.9526773653241483,0.13963756707000466,-0.9902026812035857
38,2,2,2,4.954307926012753,-40.349854192394055,1.9403014490627486,0,0,1,1,4,1,0,1,none,0.5679118716647888,0.9325061868582788,-0.361153999660855
38,5,5,5,5.1527201188399365,-61.13214678611175,4.272808780433506,0,0,0,0,5,1,0,1,none,0.1984121928271838,-0.9049303928998057,-0.4255596127526709
38,5,5,5,5.20692714573839,-61.13214678611175,4.272808780433506,1,0,0,1,6,1,0,1,none,0.05420702689845314,-0.9049303928998057,-0.4255596127526709
38,7,7,7,6.5770218324175636,-71.3682379723583,5.6890184996074415,0,0,0,0,7,1,0,1,none,1.370094686679174,-0.5598185529649324,0.8286152229812394
38,7,7,7,6.698953597218115,-71.3682379723583,5.6890184996074415,1,0,0,1,8,1,0,1,none,0.12193176480055179,-0.5598185529649324,0.8286152229812394
39,0,0,0,0.9792823240072915,-44.31486997970009,0.20866815421361223,0,0,0,0,0,2,1,0,excess_dwell,0.0,0.20715712899402447,0.9783076836593655
39,0,0,0,0.9932432467966276,-44.31486997970009,0.20866815421361223,1,0,0,1,1,2,1,0,excess_dwell,0.013960922789336028,0.20715712899402447,0.9783076836593655
39,1,1,1,1.9983778916352315,-45.886092388778245,1.2428895701595915,0,0,0,0,2,2,1,0,excess_dwell,1.0051346448386038,0.9467185713312295,0.3220620230585342
39,2,2,2,3.3361736894448386,-49.477524375165196,1.7104808643751959,0,0,0,0,3,2,1,0,excess_dwell,1.3377957978096071,0.9902599675490716,-0.13923073177180215
39,3,2,2,4.771195883902658,-54.04114837800987,1.5079572443445408,0,0,0,0,4,2,1,0,excess_dwell,1.4350221944578196,0.9980262744657555,0.06279773464070522
39,4,2,2,5.620017707790284,-49.50036805204317,1.7050647772391023,0,0,0,0,5,2,1,0,excess_dwell,0.8488218238876257,0.9909995255302766,-0.13386538162933223
39,6,3,3,7.2943827054728265,-54.995335491890664,2.5633799148589684,0,0,0,0,6,2,1,0,excess_dwell,1.6743649976825425,0.546528085013493,-0.8374407753933911
39,7,4,4,8.172956725562248,-58.206574842692326,3.3776391060961783,0,0,0,0,7,2,1,0,excess_dwell,0.8785740200894212,-0.2338605479078209,-0.972270149769216
39,8,5,5,8.940593654838914,-59.96474614105853,4.355694323147026,0,0,0,0,8,2,1,0,excess_dwell,0.7676369292766658,-0.937056096177225,-0.3491788547680103
39,9,6,6,10.417249338814251,-69.99935110666463,5.116950894612455,0,0,0,0,9,2,1,0,excess_dwell,1.4766556839753378,-0.9192749229764942,0.3936160768903637
39,10,7,7,11.20954046087656,-71.35185642036686,5.9889308556186025,0,0,0,0,10,2,1,0,excess_dwell,0.7922911220623092,-0.2900264270432973,0.9570186370267295
39,10,7,7,11.306544637786832,-71.35185642036686,5.9889308556186025,1,0,0,1,11,2,1,0,excess_dwell,0.09700417691027141,-0.2900264270432973,0.9570186370267295
40,1,1,1,1.5691769502131168,-44.353171256177994,0.9932773528379697,0,0,0,0,0,1,0,1,none,0.0,0.8378197357621855,0.545946966625314
40,4,5,5,4.7519655576385915,-58.82159622949993,4.486468883213883,0,0,0,0,1,1,0,1,none,3.1827886074254748,-0.9745884149453357,-0.22400317286667687
40,2,3,3,4.756440300808584,-57.15897058912857,3.1079581193675514,0,0,1,1,2,1,0,1,none,0.004474743169992301,0.0336281928910236,-0.9994344123767622
40,6,7,7,7.468587195602438,-65.7874731461525,5.925107220046876,0,0,0,0,3,1,0,1,none,2.712146894793854,-0.35047487162842883,0.9365721351593994
40,6,7,7,7.561157793342258,-65.7874731461525,5.925107220046876,1,0,0,1,4,1,0,1,none,0.09257059773982057,-0.35047487162842883,0.9365721351593994
41,0,0,0,3.163182229747462,-47.17386557426231,0.31805613396542226,0,0,1,1,0,1,0,1,none,0.0,0.3127207809773302,0.9498450995530422
41,1,1,1,3.5088453804923354,-50.80839444566093,1.4324179947646232,0,0,0,0,1,1,0,1,none,0.3456631507448735,0.9904409866746715,0.13793713029820226
